Tweet index	Label	Tweet text
741	1	@ColossusBets reminds of me of myself when i was younger||#not
742	0	Fear & Loathing in Las Ukras: http://t.co/W7lDS7pqAt. #Politics #Russia #Ukraine #Sarcasm
743	0	somebody wake me up early tomorrow ive been facing weird aches in my back since early december .,. and why do u think that relates madaka
744	1	@karan139 so funny lolololol #not
745	1	@WNSource So we can see Reigns do a lame superman punch & a spear? Gee, can't wait! #RAW #sarcasm
746	0	#np #NowPlaying #NowListening #Music #Irony Of Dying On Your Birthday by #Senses Fail from the #album: #Let It E... http://t.co/UVua6B8dJW
747	1	I love cold winter days cause I never know when my car decides not to start 😑 #sarcasm
748	1	@msmalcriada @ershannon Time to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!! #Sarcasm
749	1	I picked a great night to not want to sleep. #sarcasm
750	1	It's hot, it's humid & you're wearing uggs. Wow. Nice style! #sarcasm
751	1	OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁 #not
752	0	@knowonehome: It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <
753	0	@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough
754	1	Today is awesome! #Not
755	1	Oh, joy! 'Tis the season for "Christmas came early" leads. #sarcasm #DoBetter
756	0	It's freezing out there & very hazy .... Just want to go home.
757	1	Can't wait to see that he has not talked to me and that he will never do it. #irony
758	0	@ArranArmitage because I find people with different ideas and ways of life interesting.
759	0	Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay
760	0	#Big #match #verdict: Tottenham's #Chelsea #loss #was #NOT #another #dark #night #at #the ...: There was no end to... http://t.co/ozmBpRPR95
761	0	@AndreDrummondd What do you order at Kona Grill? For "fast food" Sushi, that place is delish.
762	1	Here's an "It's cold and I had to scrape windows so I'm sad" selfie...gotta love living that hotel life #sarcasm http://t.co/ibBzS3ELQC
763	1	Lol, who throws middle fingers up in pictures anymore? Oh, you're bad. #not
764	0	Day 9 "something your reading" #decemberchallenge #lovehistory#lovenonfiction..✅ @ Our Cosy House http://t.co/zPXG1tou3o
765	1	Climate change redux: CALIFORNIANS experience drought & voted for bonds to cover.Climate changed &now we have most rain in 100 years. #irony
766	0	@jerridsebesta my mom told me not to do it, but I'm fine
767	1	Look really awake and like I've made an effort today #not
768	1	My dove wrapper told me to be mischievous, so if anything happens, that's my extenuating, external attribution to blame #sarcasm #psych
769	0	@tinyRetard *kisses you cheek* that's enough. im not a love bot.
770	1	@KimBhasin @HuffingtonPost So is he banded from wearing the clothes? #irony #Karma
771	1	@Madalyn_Biggs4 yeah that's it #sarcasm
772	1	hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun. #not
773	0	They are still trying to decide if it's terrorism?? OMG! #sydneysiege
774	1	The fandom showing its mature side as always when it's about this kind of topic #Irony
775	1	I love putting Flobeam mechs back together.||#not
776	0	Like Tyndall's system I just think Robert Hubbs should play more he gives us another scorer and a consistent 3pt shooter that our O needs
777	0	@BillfromBendigo You are no fun at all!
778	0	Why I love penguins of Madagascar #sarcasm #humor #reliefcomedy
779	1	@carnsoreboxer you'd really want to watch that!! #excessivecomsumption #not!
780	0	That was a very rememberable new years kiss 😂💋❤️ #lovemyrelationship
781	0	480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic
782	1	Just realized that the name of the comic sans' creator means asshole in French #nooffense #irony
783	0	Is Khallilah Henriques NNN all there? She mostly sounds blonde,but this morning confirmed it#Ignorant on race relations#Articulate Minority.
784	1	It's just SUPER to be ignored when you put out a desperate plea. #Sarcasm
785	1	Bhopal victims don't get justice aft 30yrs but don't find place in prime and a man traveling in business cls is prime time news.. #irony
786	0	This link will be relevant in a couple of days. http://t.co/EH75woor3u
787	0	i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @Totalbiscuit winning an award
788	1	I'm over these white hoes #not
789	0	Caribbean girls anthem Caribbean Girls by Stainless MOB now in stores online http://t.co/gSMHCTKPvV #IYON #Dancehall
790	1	It seems that Erdogan sends his best regards to the EU #Sarcasm
791	1	Yay for my family leaving & going to Seneca & leaving me to fend for myself. #Not
792	1	@yenisley Aww, you poor thing, I feel so bad for you being in sunny Florida. I don't know how you can handle it! #sarcasm ;)
793	0	@jaketapper CA$H tweetin bout #BlackLivesMatter & #ICantBreathe ||NEWSvid- http://t.co/2667mS1bHz ||Start at http://t.co/GViBiZ4ZsH beatsEBT
794	0	A SMILE is a smile is a smile is a smile is a SMILE IS A MILLION PEOPLE STARING AT YOUR PISSED PANTS MANIC LAUGHTER smile
795	0	Casper the friendly ghost on 2 levels! #thingsmichelleobamathinksareracist
796	0	then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU http://t.co/CwaAYwUwGl
797	1	@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending #irony
798	0	yeah English stop saying Jane's word
799	0	@CommunityMike what's the law for parking on a residential street, on the opposite side of the road facing the wrong direction? #curiosity
800	1	Good job @pmharper..."@globebusiness: Same-sex marriage harms free speech, new Ontario judge wrote in 2012 http://t.co/Y2vaFlYfbm" #sarcasm
801	0	Don't forget the true meaning of Christmas🙏
802	1	Um, really @RollingStone? #irony #nothanks #UVA http://t.co/8ARdG99p8L
803	0	#phillhughes #63 #not #out we will miss u always respect for u http://t.co/1bJQAKjyxl
804	1	@heyingridnilsen I miss seeing your face and t-Rex hands everyday on Vlogmas😭😘 #not-Rexemoji🙈
805	1	Gawd! I love 9am lectures and 4-6pm lectures. #NOT
806	1	Wearing my @BriBrows22 rangers shirt, flipping off a crowd in his hometown of boston. So much #irony http://t.co/e7W8prHTE0
807	1	Since when did train fare get so expensive?? Jesus! Might aswell of drove.... Shame I'm drinking #not
808	1	The city that only sleeps on mass transit. #naptime #irony #isntitironic #donchathink #imnotsure... http://t.co/yKcxmW5dVX
809	0	I hate babysitting when I'm sick because all I wanna do is sleep but I can't 😔
810	0	I now have ZERO resect for DeMarcus Cousins.
811	0	Uhhh can't sleep someone like n I'll text u my phones dry ass fuck fr #am #not #a #boring#person
812	1	Jordan fan here||#sarcasm 😛 -not a hater. http://t.co/daNzVEUucm
813	1	@RadhikaMukherji y r women considered inferior2men by society even wen in most of d families 2day men need women4decision making! #irony :D
814	0	@ErrolNazareth @SEvangeline @ShakuraSaida That is fine company!
815	1	Well that's my Becky in London with her nan, an the big girl dan too start her new job tomorrow #feelingabandoned #not haha
816	1	It's okay, you know playing loud music during quiet hours is perfectly fine.. #not #somepplhavetostudy
817	0	@TomBull114 @MatthewBull07 were not American it's mum
818	0	It's beginning to look a lot like....||... Intravenous!||#selfie #xmasdo #xmasparty @officialmrstorm http://t.co/ur5mUJXpDG
819	1	I have such a loving family #sarcasm
820	0	Probably just scarred the cleaning lady half to death because she didn't know I was home.
821	1	It's not even 9 and I've already called the cops twice.. Damn I love my job 😒 #Not
822	0	Oh crap, Mac shutdown corrupted iPhoto so hours of rebuild ahead, so might as well eat and drink! #FestiveFattyBumBum
823	1	It's great to hear a bloodcurdling scream at 4 in the morning... #Not
824	1	Have successfully avoided everything from season 4 - which I've not seen and there's an S5 one, in my timeline.  Thanks Indy! #Not
825	1	@FAOnews @AMISoutlook And why are these amazingly small opportunities to sustain life going into feeding animals which we then kill? #irony
826	0	Can't get over this very British weather! Remember to check under you cars and wheels for any small animals, they like to hide under cars 🐱🐶
827	1	It is so rewarding to work in a place where the teachers and students have been reduced to nothing but numbers and test scores.  #sarcasm
828	1	Our physics exam was quite fun... #NOT #Prelim
829	0	Photoset: leupagus: itsxandy: thefingerfuckingfemalefury: sevenpoints: #not getting paid enough to put up... http://t.co/4MXvFgslSC
830	0	Officer #Jenny is #not a single www.MonsterMMORPG. com #entity. cestas follow @MonsterMMORPG #dancing
831	0	Will #NASA go metric before it inches to Mars? 3,600 miles is 5,794 kms by the way #OrionLaunch #NASA_Orion http://t.co/eWPJLc4ZSS
832	0	@UoCDisSupp @DuchenneNow @ActionDuchenne @Duchenne_Heroes I'm off to visit great-nephew very ill, only 20 #not fair
833	1	anw as long as there's nothing going on with the both of u rn, i can still forgive u but i cant promise to forget #sarcasm
834	0	#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian
835	1	Oh and it's a positively balmy 7c #sarcasm
836	0	I #may or may #not be #watching #Rockos #Modern #Life... #ForeverA90sKid #ImNotTheWallabyIusedToBe
837	1	decided to do a really fun thing, left myself 15 hours to sit an exam and write 3 x min. 1000 word essays #not
838	0	@restlessduncan @SR_Duncan I accept him the way he is...
839	1	@jimmyk52501 @MotherJones @NickBaumann I love when the wilfully ignorant embraces hate and still think they hold a moral high ground |#irony
840	0	@KyleCGShore a kiss on the cheek next time is enough :)
841	1	@salgovernale No clue what you were talking about? Well that's a first! #not
842	0	#not a bad game last night. Way to go Packers! http://t.co/9vvSvsEnmF
843	1	@stillfallin_ great Christmas. #not
844	0	Florida authorities say 1 police officer shot and killed http://t.co/DjcjLrbeRw #Florida #TarponSprings #TampaBay
845	0	I was wrong when I thought I will find a way that doesn't lead 2 you
846	0	@ManuclearBomb Players are penalized for not playing defense as you're aware. David Ortiz barely above average in '14 based on WAR.
847	1	14 units next semester plus work yes so excited for that!!! #sarcasm
848	1	i need to start going to bed earlier...smh, goodnight everyone, or should i say goodmorning haha #morning #not... http://t.co/cGCD326NWF
849	0	@SheikhLarki try Naheed akhtar & nayyara noor too. gOLD stash.
850	0	@HeyAmie @brad4word I have no idea why Brad would be in the doghouse...
851	1	BBC News - 'Skywalker' passport cancelled because it was 'frivolous' #trademarks #not http://t.co/chTEamOZcC
852	0	@kathleen1350 @GopherFootball @jamieyuccas Jamie took over my account. Don't worry
853	1	Finally 2015 will be a worry free year for me. #not
854	0	Tomorrow's afternoon #NFL sked in #PanamaCity area: WECP 12p #KCvsPIT, 3:25p #INDvsDAL; WPGX 12p #ATLvsNO.
855	1	@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise #sarcasm #GoodellMustGo
856	1	@LucelinaB82 I be surprised at how many ppl have me blocked 😩😩😩 #NOT #ITalkTooMuchShit #YOURSTILLCLOCKINGMETHO #ThatsWhyYourGirlStillFollows
857	1	#politics is not my cup of tea says #sonakshi @sonakshisinha  of #lingaa fame .#irony #sonakshi dad #shatru is our top #bjp leader
858	1	@K_TR69 @tracieeeeee @KDunham4Prez too much of that herb. New trend of potheads contributing to society maybe? Darn that #sarcasm
859	0	EXO COMING SOON 2015||Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._.
860	0	Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.
861	0	I have a VERY limited number of press seats available for a Meet Me There screening in Austin on January 21. Hit me up, press types.
862	0	.@toppscards I couldn't find the letter in my binder, but I did find these! http://t.co/AZ68gH8y7v
863	1	@peta @KemDizzle   #irony  and how many animals does peta kill every year.|#hypocrisy #idiots|might want to point CID inward!
864	1	I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire. #not #killmenow 😭🔪🔥
865	1	@Darhino_ @joystiq sure! "wow, Nintendo has achieved what Sony already did years ago" #sarcasm
866	0	#America #continues to show us that it is #NOT here for #BlackPeople even though http://t.co/plj8KgPsbu
867	1	hmmm. I do wonder why Astec has one fewer employee? #lol #sarcasm
868	1	@falklands_utd @StanCollymore I'm sure you're all inconsolable #not
869	0	Listening to the rain in bed #Peacefull ☔️💦💧💦
870	1	Yay for getting pink eye again! #not #whyme
871	1	wow what great banter from @WillHart2014 #sarcasm
872	1	"DNA from Richard III has thrown up a surprise: evidence of infidelity in his family tree." http://t.co/tXu9ZtrNaX  ||Well I'm SHOCKED. #not
873	1	Isn't it great to sleep 5 hours and feel like a million bucks? #sarcasm #gettingold
874	0	@DianeWilmot1 @deray I honestly haven't a clue. I'd hope there were some since the surveillance cams I've seen show barely anything
875	1	People who don't get #sarcasm: you are THE BEST!
876	0	I liked a @YouTube video http://t.co/Jzuvo7lsxW NEW Chocolate Bar Palette Review | Semi Sweet vs. Original
877	1	Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! #not!
878	0	@legallyblonde64 @PBuffkin "I can't look at a bridge without crying now."
879	1	Love how I can never fall asleep #not #insomnia
880	0	@sophiaqualquer what for ? waste of time...:)
881	0	Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2
882	1	Happy Monday! #Not Hate mondays.
883	0	Is holding not a rule anymore?
884	0	@burninggoats no doubt. And we wonder why Xmas makes ppl crazy?!
885	0	@LadySandersfarm: @intreeg_me It did get yo lazy butt outta bed, didn't it now. Thanks for proving my point!
886	0	its not that so much as his lies and deceit, @TimOwensby @RBRNetwork1 @TheOldBreed1775 @real_smart_guy3 @DFW_AlertsCTC
887	0	I liked a @YouTube video from @jdfromny206 http://t.co/oeb8mtMIpj WWE 2K15 (PS4) My Career Mode Ep: #12: "TRIPLE THREAT" | WWE 2K15
888	1	Hey, @HLTVorg. DenialCSGO decided that they want to replace @denialfugly and I'm their new player. #NAShuffle Nobody is safe. #CSGO #sarcasm
889	0	This time change is crazy. Everyones all up here like woohoo its 11am lets live life! & I'm like it is 5am & I have not slept at all yet.
890	1	Why isn't there a playoff legend Romo? @EASPORTS_MUT #Sarcasm
891	0	#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. http://t.co/rDKOFf0s39 via @reuters
892	0	@P333Games @AskPlayStation thnx all sorted now.. #kids #happy 😊.. Thanks again @P333Games for trying to help most of all thaku for replying
893	0	How to know when he really loves you. #tmi #imsorry #chickfila http://t.co/ghhfbkyW5V
894	1	Damit, this fatima bhutto has an instagram account but not pics of her. Some random shit...and then ppl i follow keep posting pics. #irony
895	1	I love how today is going #sarcasm
896	0	Tribute to a brave elephant simply defending his family. http://t.co/Mo74x8M5kA
897	0	@BlogOfErised so I gave up and am now heading for bed orz
898	1	So nice to have a final before the sun is even up 😊 #Sarcasm
899	1	so @AskPlayStation still waiting, my son is very happy enjoing his christmas gift #NOT... i cant understand how u didn't prevent this ...
900	0	Count Pushkin to End this fvckin night smh
901	0	Home finally! What a way to start the christmas break!!! 👍👌
902	0	@JackShiite @BigDaveTsv @MjrElvisNewton You're arguments are obviously very impacted by the fact this family were TSI in appearance.
903	1	@mcquadejennica I just got my tonsils out #lovinglife #not .. Good luck!!
904	0	The counter argument... RT @slmandel: If OSU lost last night, Baylor would be in & we'd all be talking about benefits of no Big 12 champ.
905	1	Oh we get to see The Queens Garden on #itv after she addresses the nation. Just what I always wanted #not 😳
906	1	Oh how I love fainting randomly  #not
907	1	@ViewfromGorgie |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|#Irony
908	1	It's such a joy to wake up sick again and not be able to use the one arm I do everything with. #not
909	0	Photo: #Say it loud say it #proud! #Nope #never! #Not a quitter and will never #be... #always #winning even... http://t.co/CW8qeDU7NJ
910	1	#Love is far more important than #money!|The problem is, you only know it once you have money!|#irony #life #humanity
911	0	@CheenaZafar 😁 contrary to this ... I'm wide awake (caffeine injected consciousness ) 😳
912	1	Many of the best ideas come from having fingers too fat for your keyboard. #not #nimble #not #agile
913	0	Time for my babies and I to take this medicine so we can get better😷
914	1	Yet another out of a million doctor visits tomorrow...so.stoked. #not
915	0	http://t.co/K69PvdLaA5 #TeenAnalCasting #2003 2003 Ford F-150 XLT Mulberry FL 33860
916	0	Been the problem, actually. RT @OBtoojiveforyou: @WashWizards tough road trip. cant win em all but coaching has not been strong.
917	1	Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar #sarcasm http://t.co/gbK733wrZ3
918	1	IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. #Irony
919	0	@UberStaub you have never seen me
920	1	Last day of school it was so much fun but not much people came. what a shocker #sarcasm
921	0	Besides some overpriced holiday candles, I haven't seen one #CyberMonday deal worthwhile today. Brutal.
922	1	This is the weather i just love walking to work in #not #worst #weatherbomb
923	0	The #AdvancedWarfare campaign was only 6 hours -_-|PS: It's still better than BF4's campaign tho (that I didn't finish) :p
924	1	Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals! #NOT #finalsweek
925	1	I picked a great week to start a new show on Netflix. #not #HellOnWheels
926	0	Bday lily painting for @laryssam27 💜 http://t.co/IAzvrBec91
927	1	.@tomorrowstand Yup. That's exactly how we do it #sarcasm
928	1	@APMarkLong but it wasn't as bad as that picture seemed to indicate.  You're still a very horrible person.  #sarcasm
929	0	#not just like that http://t.co/ppFU03GQGL
930	1	Can't believe @TAMU is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ? #irony
931	1	That's nice. #not
932	0	Check Out this YouTube channel: https://t.co/4t87VM36Y5
933	1	It's been a great week for dictators.  Congrats North Korea and Cuba. #sarcasm
934	1	My boy has another cold and spent the night coughing and sneezing all over me #sexy #not
935	0	@ChancelleM have you heard back yet?!
936	0	Went to check on 10 cause it was way late for sleeping and BAM she was never here. Why did no1 find it important to tell me this???
937	1	The whole world can never get me on my level #Irony
938	1	@NYPDnews y'all are doing a great job at keeping people safe #sarcasm
939	0	i dont think it would matter, metric or english, he doesnt understand math @Chillytimbo @brownbearmike1
940	0	Wings? I don't have wings! |"Of course not... You're a boy!"
941	1	The UofL student ticket policy is such a well thought out plan, good job SGA. #sarcasm #ihateyou
942	0	👊 #fistbump #positive #focus #starve #distractions #werk #motivation #createpath #uplift #success... http://t.co/Nzpp4X5j1f
943	0	Rants about being pregnant and judged for buying a bottle of wine. Poses weekly for belly pics in front of wine rack. #irony or #fail ?
944	1	@Defothedinosaur get around them #not
945	0	@GazTheGooner84 oh right do you know John Parker the pisshead @ParkzTheDon
946	0	#FEMALECONDOMS  |#herpes is #not #curable, it #can #be #managed.. http://t.co/0Y1t0CNyZx
947	1	What an eventful weekend #not
948	1	@MLS @ussoccer Awesome destination site. High population of 136k, super easy to get to, lots of great sites. Will do well there! #sarcasm.
949	0	Kyle it won't let me @ you? But yeah, we are grown ass men with fast cars. Who gives af lol. And bring it to my room hooah? See ya in a bit.
950	0	@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter.
951	0	@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?
952	0	I really really want apple pie boilo
953	0	@NoFlyDawn @daibyday This sounds high, but is safe for short term use. It dramatically increases antimicrobial peptides in the blood.
954	1	Ostentatious "a showy display designed to impress". Thats the word I immediately think of when I see a woman feeding her child! #Not #Idiot
955	1	@michael_adair @CelticLiam88 For Queen and country yet they go down and destroy an English city and attack English police lol #IRONY
956	0	Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :)
957	0	She's in Malawi and I'm stuck in joburg #not fair http://t.co/HIRR63yN1d
958	0	If someone could come give me a massage that would be gr8
959	0	I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN
960	1	my favorite thing to do on Tuesday is write psychology papers😐 #sarcasm #killme
961	1	Yay for early morning protestors! #sarcasm #heavyamountsofsarcasm
962	1	"@NBCSportsRoc: Arizona Coyotes forge deal with BMW http://t.co/s7ZhDHk5li" But, relocation!!! #Sarcasm
963	0	@XboxSupport hello, can you give me an guess when Xbox core services will be fixed?
964	1	@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  #Irony
965	1	#ready for doing #business today 😄 #not 🙈 #tiredashell #coffeecoffeecoffee #morecoffee #... http://t.co/baKHHhFBA4 http://t.co/juZ8pLcNES
966	0	I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob #not lol
967	1	She did two marijuanas and look what happened. Don't #LegalizeIt. #Merica (#Sarcasm) http://t.co/oHxBNeKEqT
968	1	... @NICKIMINAJ slaying in Igloo Australia's home country lol #Irony RT > @MalikZMinaj: Nicki is SLAYING New Zealand! http://t.co/5oIm9uZNQr
969	0	See, this is why you shouldn't use version control! #sarcasm #notjustWordPress... ||http://t.co/uCtj9WTxzl
970	1	Less than 5 hours sleep, fantastic #not 😁
971	0	@AYJamal_ wesay Yar her date was good 😉 I guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight I found her mashkook)
972	0	@vwigan sorry, missed off my #sarcasm tag from the end of my tweet
973	1	I love it when adults act like children. ||#sarcasm #eyeroll
974	1	I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun #Not!! #notfun
975	0	"@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR"
976	1	I asked God to protect me from my enemies a long time ago .. short after I started losing friends #irony or #naah
977	1	@Espngreeny Aren't humans the ones who are playing the sport? #irony
978	0	@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals #not💯
979	1	K should give us a famous bf, some fan need an entertainment apparently #irony
980	1	@markknoller That'll work... #not #HellBeFiredinElevenMonths
981	0	Didnt have no time to wake and bake this mornin #not winnin 😡🙅
982	1	Awake this early on my only day off before christmas...feeling ill banging head, bunged up, shivering... Just what I need!!!! #not
983	0	It's beginning to look a lot like Christmas! #timetodecorate #tistheseason http://t.co/3Mh7cRrZN0
984	1	"Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine" http://t.co/YVvoiiwxTu I know I'd feel better. #sarcasm http://t.co/usu8Tlmo25
985	1	@patrickmchall @WakondaClub I bet those fairways and greens rival the work of @WakondaGrounds #sarcasm
986	1	@Jordanbrown_97 haha quite right mate! They coonty workers have got it aff easy Al tell ye! Oot here workin like a hamilton accie 👳 #not 😂😂
987	1	Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol #sarcasm #AntiConversionLaw
988	1	@TaylorLaynee @Dweigh300 @KardashianReact this is shallow af, stop discriminating eyes, all eyes are beautiful. #sarcasm
989	1	@madrabdgg MK1 Shadow Shift was so much fun. #not @feltomgon
990	0	@talkhoops Pierce had 34. What's wrong with 36?
991	0	When we stop accepting crumbs in the name of love, only then we can equally appreciate the silence of solitude & festivity of loving.
992	0	God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou
993	0	NEW #HipHop MUSIC:> @Flows201 - Crack Music: http://t.co/PQmUEmlJUf #JerseyCity #NJ #NY #BirthOfAWinner
994	0	"Saturday selfies" miss you guys @ellakcx @taracasey13 jessica101xxx mark8 😘😘😘😘kiss each and one... http://t.co/9tG4rKuYNj
995	0	@Arbys: If you're loving this game, we've got a few desserts you might enjoy. #Turnovers #OREvsFSU even Arby's is talking smack to FSU
996	0	Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w
997	0	It was a greaaaat night! ☺️😁
998	0	@StephHammy I wonder if they have that in an audio book...
999	0	Queens Of The Stone Age no Rock In Rio http://t.co/rhqRtBAxGm #notícias #queensofthestoneage #rockinrio
1000	1	@jordyn_eaton wants me to get hit by a bus so she can get a 4.0 #bestroomieaward #not
1001	0	Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus #sarcasm
1002	0	unless he's changed @laurarubin7 @Gumlegs @TheLexZane @jerryjizzum753 @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII
1003	0	@twitter Please follow me. I have a technical question. Thanks.
1004	0	morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia #not #sm... http://t.co/gjXGctg7dv http://t.co/F5v62iOT02
1005	0	@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok
1006	1	#Irony: When some archers fight with "supple" bows the way hoplites fight with stiff spears. #Archer=#Hoplite #Bow=#Spear
1007	0	Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back
1008	0	Tonight's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns #lovemyfam
1009	0	@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is #NOT Important Taking Part & Having Fun Is What Matter's :-)
1010	1	So I heard a college dropout is offering a graduate from best College a jawdropping package! #irony
1011	0	@Nelza82 When are you buggering off out of the country
1012	1	@mrcitythinks amazeballs. #superman #sarcasm
1013	0	@CharleyDaveler I infer that you are besmirching coffee, but that can't be right
1014	1	@Ms_Mac4 I need a new job so I can read books again. I miss reading. Being an English teacher really gets in the way of reading. #irony
1015	1	@karanjohar yep, that's what they say.|#irony
1016	0	#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters
1017	1	seeing ppl walking w/ crutches makes me really excited for the next 3 weeks of my life #sarcasm
1018	0	Day 39&40 #Irony 3 #Novel Train. #comfortzone #christmastree #nextlevel #buzzkillington #familyguy... http://t.co/A2Lo1POYbN via @weebly
1019	0	Running on less than 4 hours of sleep... #longnight #longday #sleepy
1020	1	@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally #Sarcasm
1021	0	Count the scars on your soul
1022	1	Big shocker that 2 of 8 called in #not
1023	1	Does the word "counter-productive" ever mean anything to people when they sit around and dream up ideas to double their wage? #irony
1024	0	Check out some things I've been really loving recently during the holiday season! http://t.co/5fihlieEyt
1025	1	36 hours no food no drink going strong #not #givemeabrew 🙏😭☕
1026	1	Another great day on the #TTC. #sarcasm
1027	0	@destroy_robots Damn. That would have made excellent thing to recount in autobiography ;p
1028	1	Couldn't agree more! RT @Champ_Payne: Nothing makes me feel more special than receiving an automated DM. #not
1029	0	Photoset: babaybubblez: aquabreeze: disgustinghotels: #not all men But lets not forget In the real story,... http://t.co/3De7AnRhyP
1030	1	Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs... #not
1031	1	@hamackey @cspanwj an e-reader would definitely help save my life if someone broke into my house. Good call #sarcasm
1032	1	Too late, thrown the #PS4 out of the window last night cus i couldn't play #Sarcasm http://t.co/L86S0O47Aq
1033	0	They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I... http://t.co/f9lY8Mx9cX
1034	1	@tritternz he lost his license not long after, mwahaha #irony @PercolateNZ
1035	0	Stuck in traffic!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime? #not #sisters #COOLURSTYLE... http://t.co/IqCcPYFXIt
1036	1	@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to "beat" his "hard feeling" emotions into submission. #sarcasm
1037	0	@JimmyRollins11 I hope you know how much we really loved you here in Philly. To the greatest shortstop in Phillies history, thank you!
1038	1	Watching the news being like; "oh this totally restored my faith in humanity." #not
1039	1	@doodlebug0 Why not? The House Committee has been very informative thus far!!!  #Sarcasm|#UniteBlue
1040	1	My favorite dreams are the ones where you wake up covered in tears. #not
1041	1	Had an insomnia cookie and now I can't sleep #irony
1042	0	@bjamesweed how do you like that loss son?
1043	1	You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack #not
1044	1	"I'm going to Finnish all my homework and get caught up on everything over the break" #not http://t.co/d1OyKPzWwU
1045	0	#LeBron #James: '#Violence #is #not #the #answer': LeBron James said Thursday that "violence is not the answer and... http://t.co/GPz3D9TIUV
1046	1	Pulis is available. Will guarantee we stay up #sarcasm
1047	0	#sorry #not #sorry I always do this... #cant #help #it #im #an #asshole #like #that http://t.co/Zp4JIBpSbj
1048	0	Cats are so cute I wish I wasn't allergic 😭😭
1049	0	@Monaiza_Diva kabhi I'm messier than usual messy wesay 😣 I need chai & I'm resting for last 2 days. May be this is the reason.
1050	0	Claybo Dawson and I are @jsteigleman 's #squadgoals 😎
